randomID,wave,country,timeZone,age,years_over18,gender,employment,eduLevel,RecordedDate,duration,confounds,extraversion,agreeableness,conscientiousness,negEmotionality,openmindedness,igd,autoSatGen,autoFrusGen,compSatGen,compFrusGen,relSatGen,relFrusGen,needSatGen,needFrusGen,autoSatGames,autoFrusGames,compSatGames,compFrusGames,relSatGames,relFrusGames,needSatGames,needFrusGames,negAffect,posAffect,dep,genWb,playtimePrevDay,playtimePrevWeek,playtimePrev2Weeks,playtimeNextDay,playtimeNextWeek,playtimeNext2Weeks,playtimeWholeStudy,playtimeHomePrevDay,playtimeHomePrevWeek,playtimeHomePrev2Weeks,playtimeHomeNextDay,playtimeHomeNextWeek,playtimeHomeNext2Weeks,playtimeHomeWholeStudy,srPlayDay,srPlayWeek,srPlay2Weeks,displacement,isDropped,isInactive,isUntrustworthy,isCareless,failedAttentionCheck,otherPeopleShare,xboxShare,xboxShareWholeStudy,bfi_1,bfi_2,bfi_3,bfi_4,bfi_5,bfi_6,bfi_7,bfi_8,bfi_9,bfi_10,bfi_11,bfi_12,bfi_13,bfi_14,bfi_15,igd_1,igd_2,igd_3,igd_4,igd_5,igd_6,igd_7,igd_8,igd_9,bpnsfs_1,bpnsfs_2,bpnsfs_3,bpnsfs_4,bpnsfs_5,bpnsfs_6,bpnsfs_7,bpnsfs_8,bpnsfs_9,bpnsfs_10,bpnsfs_11,bpnsfs_12,bpnsfs_13,bpnsfs_14,bpnsfs_15,bpnsfs_16,bpnsfs_17,bpnsfs_18,bpnsfs_19,bpnsfs_20,bpnsfs_21,bpnsfs_22,bpnsfs_23,bpnsfs_24,bang_1,bang_2,bang_3,bang_4,bang_5,bang_6,bang_7,bang_8,bang_9,bang_10,bang_11,bang_12,bang_13,bang_14,bang_15,bang_16,bang_17,bang_18,bang_19,bang_20,bang_21,bang_22,bang_23,bang_24,dep_1,dep_2,dep_3,dep_4,dep_5,dep_6,dep_7,dep_8,wemwbs_1,wemwbs_2,wemwbs_3,wemwbs_4,wemwbs_5,wemwbs_6,wemwbs_7,wemwbs_8,wemwbs_9,wemwbs_10,wemwbs_11,wemwbs_12,wemwbs_13,wemwbs_14,displace_1,displace_2,displace_3,displace_4,affect_1,affect_2,affect_3,affect_4,affect_5,affect_6,affect_7,affect_8,affect_9,affect_10,playtimePrevWeek_lag1,playtimePrev2Weeks_lag1,playtimeHomePrevWeek_lag1,playtimeHomePrev2Weeks_lag1
1957992,1,United States,NA,32,14,Man,Unemployed and looking for work,Completed Primary School,2023-02-13T17:04:33Z,780,Well my grandma passing gives me urges to play wrestling games and beat people up,NA,NA,NA,NA,NA,NA,3.75,3.25,3.5,3.5,4.5,4.25,3.9166666666666665,3.6666666666666665,4,3.3333333333333335,3.6666666666666665,4,4.666666666666667,4.333333333333333,4.111111111111111,3.8888888888888893,4.2,4.6,3.845454545454546,4.142857142857143,NA,NA,NA,11.75,4.3690476190476195,6.386904761904761,0,NA,NA,NA,12.25,5.678571428571428,9.559523809523812,0,900,14160,30000,3.75,FALSE,FALSE,FALSE,TRUE,TRUE,NA,81,NA,2,3,5,3,2,3,4,2,2,4,4,5,4,4,3,3,3,5,2,3,3,5,3,4,3,4,4,4,4,3,4,4,5,4,4,3,4,2,4,5,4,4,4,3,5,4,2,4,4,5,6,3,3,4,3,2,4,1,6,5,3,6,3,6,3,3,6,5,4,2,7,1,4,4,4,4,4,3,4,4,4,4,4,4,5,4,5,4,3,5,4,5,3,4,3,3,5,4,4,5,5,4,5,3,4,5,5,4,NA,NA,NA,NA
9659149,3,United States,NA,31,13,Man,Unemployed and looking for work,Completed Secondary School,NA,NA,NA,4,3.3333333333333335,3.3333333333333335,3,3.3333333333333335,2.5555555555555554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5157581,5,United States,Central Time (US),28,10,Man,Working part-time,Some University but no degree,2023-04-16T18:16:58Z,611,"Stress on money, been holding in how i am so i have not been able to express myself more clearly",4.333333333333333,2.3333333333333335,3.3333333333333335,4,2.6666666666666665,2.888888888888889,3.5,4.5,2.25,4.5,4.5,2,3.4166666666666665,3.6666666666666665,5,5.666666666666667,5.666666666666667,5.666666666666667,2.3333333333333335,4.333333333333333,4.333333333333334,5.222222222222222,3.4,1.8,3.7545454545454553,2.2142857142857144,0.8362369337979094,2.8466501240694786,3.7926072934755646,1.5,0.7080745341614906,1.933130699088146,0,1.0034843205574913,3.1325062034739455,4.000992309600596,1.8333333333333333,0.7701863354037267,1.9635258358662615,0,180,540,900,4.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,40,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,1,2,4,4,5,5,2,3,4,2,3,4,2,2,5,4,5,5,3,2,5,6,3,7,6,7,3,7,2,6,7,4,6,6,6,5,5,4,4,1,2,5,1,7,1,4,4,4,5,4,3,3,4,1,2,1,4,2,3,1,2,3,2,3,2,3,2,5,4,5,4,2,2,3,1,1,5,5,4,1,2,4.738095238095239,2.667328206400397,4.869047619047619,3.1257752418754654
8850785,1,United States,NA,51,33,Man,Unemployed and looking for work,"Graduate or professional degree (MA, MS, MBA, PhD, etc)",2023-02-13T17:04:38Z,3113,"House is being refurbished after a leak in preparation for a sale. I feel I'm doing good with handling the stress and I'm looking forward to the change. 
I have found myself gaming a more than usual onu Xbox the last month.",NA,NA,NA,NA,NA,NA,2.5,4,4,3,3.75,2.25,3.4166666666666665,3.0833333333333335,3.6666666666666665,5,4.333333333333333,4.333333333333333,2.6666666666666665,2.6666666666666665,3.5555555555555554,3.9999999999999996,1,3.2,2.990909090909091,3.2142857142857144,NA,NA,NA,5.756111111111111,4.4770634920634915,4.381388888888889,0,NA,NA,NA,5.922777777777778,4.596111111111111,4.5004365079365085,0,240,1800,3600,3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,60,NA,4,4,3,4,2,1,3,4,3,4,3,3,5,2,4,3,3,2,3,4,3,4,3,2,3,3,3,3,4,3,2,4,4,2,5,2,2,4,4,1,3,4,3,5,4,3,4,3,2,4,5,5,5,4,6,6,4,4,5,5,5,4,4,5,2,6,2,4,4,2,2,4,2,3,3,2,3,3,2,2,3,5,3,4,2,4,3,3,2,3,4,2,4,3,1,1,4,6,4,4,3,2,3,1,1,1,1,1,NA,NA,NA,NA
8276483,3,United States,Eastern Time (US),38,20,Man,Unemployed and looking for work,Some University but no degree,2023-03-17T00:19:34Z,905,None.,3.6666666666666665,3,3.3333333333333335,4,2.6666666666666665,1.5555555555555556,4,2,4,1.75,3.75,1.25,3.9166666666666665,1.6666666666666667,7,2.3333333333333335,6.666666666666667,1,6,1.3333333333333333,6.555555555555556,1.5555555555555556,1.2,3.6,2.790909090909091,3.2142857142857144,8.8405555555555555,6.809523809523809,5.136904761904761,10.076111111111112,5.252605459057071,5.113847680476309,0,8.923888888888888,7.405793650793651,5.690476190476191,10.409444444444444,5.514640198511166,5.691371868022823,0,671,3444,5549,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,4,2,3,3,4,1,4,1,4,2,4,1,4,3,5,2,3,2,4,1,7,7,7,7,1,1,5,5,6,7,7,7,1,1,1,1,6,7,6,6,1,1,2,1,3,3,3,1,1,2,3,1,3,3,3,4,3,5,2,4,2,3,3,3,4,3,1,1,1,1,4,4,4,3,3,1,2,1,1,1,3.464285714285714,6.674790374596875,3.9870634920634918,7.680992309600596
5339672,5,United States,Mountain Time (US),19,1,Man,Student,Completed Secondary School,2023-04-19T19:04:52Z,713,NA,3,2.3333333333333335,4,3,2.6666666666666665,3.2222222222222223,3.75,2,4,2.25,4.5,1,4.083333333333333,1.75,6,3,6,2,4.666666666666667,1,5.555555555555556,2,1,3.2,2.181818181818182,3.4285714285714284,2.2751515151515154,5.0507282772476145,4.995258297978538,0,1.4355828220858897,3.4380664652567976,0,2.2751515151515154,5.135107985936715,5.288744696780635,0,1.6564417177914108,3.5891238670694867,0,720,2700,5400,3.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,90,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,5,1,4,3,4,2,5,1,4,2,3,2,4,1,4,2,4,2,4,1,4,2,6,6,5,6,2,2,5,3,6,7,5,5,2,2,2,3,4,5,5,5,1,1,1,2,1,2,2,1,1,1,2,1,4,3,3,4,4,4,4,3,3,3,3,3,4,3,3,3,4,4,3,4,4,3,2,1,1,1,1,1,4.940476190476191,6.3989682539682535,5.440476190476191,6.869206349206349
4335337,1,United States,NA,42,24,Man,Unemployed and looking for work,University Bachelors Degree,2023-02-13T17:04:44Z,2424,Nothing I can think of,NA,NA,NA,NA,NA,NA,2.75,2.5,2.5,3.5,4.5,1.5,3.25,2.5,7,3.3333333333333335,5.333333333333333,2.3333333333333335,5.333333333333333,4.666666666666667,5.888888888888888,3.4444444444444446,1.2,2.2,3.8636363636363633,2.9285714285714284,NA,NA,NA,1.5833333333333333,1.488095238095238,1.0892857142857144,0,NA,NA,NA,1.6666666666666667,1.5714285714285714,1.130952380952381,0,300,2100,4200,4.5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,90,NA,4,4,2,4,1,4,5,5,2,2,5,4,4,3,4,3,3,2,2,3,3,3,4,1,4,4,5,2,2,4,3,1,5,1,4,3,2,1,4,1,2,4,2,4,4,2,2,3,7,7,7,7,4,3,3,3,4,7,5,7,1,2,4,3,6,6,6,4,4,6,4,3,4,4,4,3,4,4,3,4,2,4,2,2,3,5,2,2,3,3,2,2,5,4,4,5,4,5,1,2,4,2,2,1,1,1,2,1,NA,NA,NA,NA
4045802,3,United States,Central Time (US),34,16,Woman,Working full-time,"Graduate or professional degree (MA, MS, MBA, PhD, etc)",2023-03-20T16:51:52Z,568,NA,4,3.6666666666666665,3,4.333333333333333,3.3333333333333335,2.5555555555555554,3.5,1.25,4.25,1.75,4.5,1.5,4.083333333333333,1.5,6,2.6666666666666665,6.666666666666667,1.6666666666666667,4.666666666666667,2,5.777777777777779,2.111111111111111,1.2,2.8,1.6909090909090911,3.857142857142857,9.5,6.595238095238094,6.309523809523809,6,4.328019851116625,4.01290002480774,0,9.916666666666666,7.214285714285714,7.136904761904761,6.583333333333333,5.471444168734492,4.83453237410072,0,510,1560,3000,1.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,95,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,2,4,1,4,1,4,1,4,2,5,1,5,1,5,3,3,1,4,2,4,1,6,7,4,5,4,3,1,3,6,7,7,7,2,1,2,1,4,5,6,4,2,2,2,1,1,1,1,2,1,1,2,1,4,4,3,4,4,4,3,4,4,4,4,4,4,4,1,1,2,2,3,3,3,2,3,1,2,1,1,1,6.023809523809524,2.834036219300422,7.059523809523809,3.2746216819647738
4334283,5,United States,Eastern Time (US),27,9,Man,Working part-time,Completed Secondary School,2023-04-17T17:35:02Z,534,Nope,4.666666666666667,2.6666666666666665,2.6666666666666665,3.6666666666666665,3.3333333333333335,1.3333333333333333,4.75,1.25,5,1,5,1,4.916666666666667,1.0833333333333333,7,1,6,1,4,1,5.666666666666667,1,1,2.8,1.1090909090909087,3.4285714285714284,7.75,8.62332506203474,10.228687670553212,9.166666666666666,1.3664596273291927,5.416413373860181,0,8.083333333333334,8.968734491315136,10.955058298189035,12.833333333333334,1.9130434782608696,6.638297872340426,0,480,1800,4800,1,FALSE,FALSE,FALSE,TRUE,FALSE,0,100,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,5,1,5,1,5,2,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,7,7,7,7,1,1,1,1,7,7,4,7,1,1,1,1,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,3,4,2,4,4,4,4,3,4,3,1,1,1,1,3,3,3,2,3,1,1,1,1,1,11.833253968253967,10.294259488960558,12.940396825396824,11.324276854378569
8528364,1,United States,NA,18,0,Non-binary,Working part-time,Prefer not to say,2023-02-13T17:04:48Z,854,I got a car so I’ve been working on that I’ve been very happy and gaming less cuz I have less time in the day to do so,NA,NA,NA,NA,NA,NA,3.5,3,4.25,3,4.25,2,4,2.6666666666666665,3.6666666666666665,4,5,3.6666666666666665,4.333333333333333,5,4.333333333333333,4.222222222222222,1.6,3.8,2.4727272727272727,3.7857142857142856,NA,NA,NA,0,5.333333333333333,4.529761904761904,0,NA,NA,NA,0,5.904761904761906,5.089285714285714,0,0,720,1800,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,3,3,3,4,5,3,4,4,3,4,3,3,5,2,5,5,2,2,5,1,1,1,5,2,4,3,5,2,5,3,3,3,4,1,4,3,3,3,4,3,4,3,4,3,4,2,4,3,5,4,5,2,4,4,4,5,5,5,5,6,4,4,3,3,4,3,5,4,7,4,4,4,2,1,2,3,1,1,3,2,5,3,3,3,5,3,3,4,4,3,4,4,5,4,2,2,2,2,4,3,4,5,3,1,2,1,1,3,NA,NA,NA,NA
939901,3,United States,Pacific Time (US),36,18,Man,Working full-time,"Graduate or professional degree (MA, MS, MBA, PhD, etc)",2023-03-16T17:55:20Z,209,Wo long is a frustrating game.  Never felt like wanting to give up before this game.,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.6666666666666665,2.111111111111111,2.75,2.5,3,2.75,3,2.75,2.9166666666666665,2.6666666666666665,3.3333333333333335,2.3333333333333335,2.6666666666666665,2.6666666666666665,3,2.3333333333333335,3,2.4444444444444446,2.6,2.6,1.6909090909090911,3.5,3.3333333333333335,2.297619047619047,1.5357142857142856,2.75,1.965260545905707,2.667328206400397,0,3.5,2.535714285714286,1.7202380952380953,2.9166666666666665,2.179652605459057,2.881667080129,0,240,900,2700,2.5,FALSE,FALSE,FALSE,FALSE,FALSE,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,4,3,2,3,3,2,2,3,4,3,2,4,2,3,3,3,2,4,3,3,2,3,5,2,2,2,3,2,1,2,2,4,3,3,1,4,1,2,1,3,4,3,2,2,2,1,1,1,1,1,1,2,1,4,2,2,5,3,3,5,2,5,4,4,3,2,5,3,2,1,4,2,2,4,3,2,2,2,3,3,3,0.7738095238095238,2.4470354750682213,0.9047619047619049,2.631605060778963
6834607,5,United States,Pacific Time (US),36,18,Woman,Working full-time,University Bachelors Degree,2023-04-21T18:12:31Z,675,My girlfriend and I are moving in together and my schedule has been more chaotic,3.6666666666666665,4.666666666666667,5,3.6666666666666665,4,1.8888888888888888,4.5,3.25,5,3.5,5,1.5,4.833333333333333,2.75,7,2.3333333333333335,7,3,7,2,7,2.4444444444444446,1.4,3.2,2.545454545454546,4,0,0,0.0060759493670886075,0,0.4172876304023845,0.20848845867460908,0,0,0,0.0060759493670886075,0,0.4292101341281669,0.3693224125093076,0,60,240,360,1.75,FALSE,FALSE,FALSE,FALSE,FALSE,0,48,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,1,5,4,5,2,5,1,5,3,4,5,5,2,5,4,4,3,5,2,5,3,7,7,7,7,1,2,4,3,7,7,7,7,3,5,1,5,7,7,7,7,1,4,1,1,1,1,1,3,2,3,3,2,5,5,3,4,5,4,3,4,3,4,4,4,5,3,1,1,4,1,3,3,4,3,3,1,2,1,2,1,0.011904761904761902,0.42261904761904756,0.011904761904761902,0.4464285714285714
9265881,1,United States,NA,42,24,Man,Working full-time,Some University but no degree,2023-02-13T17:31:38Z,1489,My company messed up my paycheck and told me I will not be getting back pay.  I messed up an interview for a new job and didn't get the job.,NA,NA,NA,NA,NA,NA,4,2.75,4.25,3,4.75,1.25,4.333333333333333,2.3333333333333335,7,4.666666666666667,6.666666666666667,2,3.6666666666666665,6.333333333333333,5.777777777777779,4.333333333333333,2.8,2.8,3.3363636363636364,2.7857142857142856,NA,NA,NA,0,2.170555555555555,3.0416666666666665,0,NA,NA,NA,2.0833333333333335,5.039603174603174,5.541666666666667,0,300,1200,3000,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,4,3,4,3,4,5,5,5,2,4,2,4,3,4,2,3,3,2,2,3,4,3,3,1,4,3,5,1,5,3,4,2,5,1,5,3,4,5,5,2,4,3,4,1,4,1,3,3,7,7,7,7,5,5,4,6,6,7,7,7,4,1,1,3,3,7,4,4,7,5,7,7,3,3,4,3,3,3,3,3,2,2,3,3,3,3,2,3,3,2,3,3,4,3,1,1,4,2,3,3,4,2,2,4,4,2,3,1,NA,NA,NA,NA
6493771,3,United States,NA,22,4,Man,Student,Some University but no degree,2023-03-17T19:21:50Z,533,Nothing,3,3,3.3333333333333335,3.6666666666666665,3.6666666666666665,1.6666666666666667,3.75,1.25,4,2.25,4.25,1,4,1.5,5,4,4.666666666666667,1.6666666666666667,2.3333333333333335,1,4.000000000000001,2.2222222222222223,1,3.6,2,3.2857142857142856,1.3333333333333333,2.452380952380953,2.5297619047619047,6.833333333333333,3.096774193548387,2.595881915157529,0,2.530555555555556,2.738095238095238,2.734325396825397,13.969444444444443,5.062034739454094,3.617762341850658,0,210,1260,2520,1.5,FALSE,FALSE,FALSE,FALSE,FALSE,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,4,1,4,2,3,1,5,1,4,2,4,1,4,1,4,3,4,2,4,1,4,2,5,5,6,5,4,2,6,4,5,5,4,6,2,1,2,1,1,4,4,2,1,1,1,1,1,1,1,2,1,2,2,1,3,3,4,4,4,4,2,3,3,3,3,3,4,3,3,1,1,1,3,4,4,2,5,1,1,1,1,1,2.607142857142857,4.870255519722153,2.742460317460318,5.810965021086579
1419879,5,United States,Alaskan Time (US),49,31,Man,Working full-time,University Bachelors Degree,2023-04-16T19:00:39Z,548,Wife chemo,3.6666666666666665,2.6666666666666665,2.6666666666666665,4.333333333333333,3.3333333333333335,2.5555555555555554,3.75,3.25,4.5,1.5,4.75,1.25,4.333333333333333,2,5.666666666666667,4,5.666666666666667,3.3333333333333335,5.333333333333333,2.6666666666666665,5.555555555555556,3.3333333333333335,1.2,3,2.772727272727273,3.857142857142857,1.6724738675958188,3.23970223325062,2.875713222525428,2.8333333333333335,1.6645962732919253,1.8844984802431612,0,1.9233449477351916,4.418858560794045,3.8938228727362936,3.5833333333333335,1.9254658385093169,2.0851063829787235,0,240,1200,3000,1.75,FALSE,FALSE,FALSE,FALSE,FALSE,0,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,1,4,1,5,3,5,1,5,2,4,4,5,2,4,1,3,3,4,1,5,2,6,5,6,6,4,3,5,2,5,6,6,6,5,3,2,2,5,6,5,6,1,6,1,2,1,4,3,3,1,3,2,2,4,3,3,4,5,3,4,4,4,4,4,4,5,3,1,2,3,1,3,2,3,4,3,1,1,2,1,1,2.511904761904762,2.8451699330191023,3.3690476190476195,3.4107864053584716
3372296,1,United States,NA,23,5,Man,Unemployed and looking for work,Completed Primary School,2023-02-13T17:31:40Z,866,Wisdom tooth coming in has caused me to spend a little less time on the game aswell as a family member death that I have been helping raise money for the funeral Haralson pulled me away from games recently which is fine.,NA,NA,NA,NA,NA,NA,3.25,2.5,3.5,2.25,5,1,3.9166666666666665,1.9166666666666667,5,4.333333333333333,4.666666666666667,1,5,3,4.888888888888889,2.7777777777777772,1.4,1,2.5636363636363635,3.5714285714285716,NA,NA,NA,8.416666666666666,5.876984126984127,8.214285714285715,0,NA,NA,NA,12.583333333333334,11.88888888888889,11.511904761904763,0,600,4200,8400,2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,100,NA,4,4,2,5,4,2,3,3,3,4,4,4,3,3,3,4,1,1,1,1,1,1,2,1,3,3,5,1,3,3,3,2,5,1,4,2,3,4,5,1,4,2,4,1,5,1,3,2,5,4,5,6,4,4,5,1,5,5,4,5,1,1,1,2,4,4,7,4,4,4,1,4,2,1,2,2,2,2,2,2,3,3,3,3,4,4,4,3,5,5,2,3,5,3,1,1,5,1,1,1,1,1,1,1,1,3,1,1,NA,NA,NA,NA
931905,3,United States,NA,32,14,Man,Working full-time,Some University but no degree,NA,NA,NA,2.6666666666666665,3,3,3,3.6666666666666665,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6450460,5,United States,Central Time (US),18,0,Man,Unemployed and looking for work,Completed Primary School,2023-04-18T18:19:29Z,943,NA,3.6666666666666665,2.3333333333333335,5,3.3333333333333335,3.6666666666666665,1.7777777777777777,2.75,2.75,3.5,4.5,2,4.25,2.75,3.8333333333333335,6.333333333333333,2,5.666666666666667,3.6666666666666665,3.6666666666666665,3,5.222222222222222,2.888888888888889,1.6,3.6,3.181818181818182,2.7857142857142856,0.9166666666666666,4.383126550868486,2.5720664847432397,0,0.09937888198757763,1.6109422492401215,0,1.5833333333333333,5.38362282878412,3.608037707764823,0,0.11180124223602485,1.932502532928065,0,120,1440,4320,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,90,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,4,3,4,3,3,1,5,3,5,2,2,3,5,5,5,3,3,2,3,3,4,6,7,6,6,2,2,2,2,5,6,6,4,6,3,2,4,2,4,4,5,4,2,3,2,5,1,4,3,4,2,3,2,4,2,2,2,3,3,3,2,3,4,4,3,2,2,4,2,5,1,4,3,3,4,4,2,3,1,1,1,0.7619047619047618,0.8335400645001241,1.8333333333333333,1.2205408087323244
8621516,1,United States,NA,33,15,Man,Working full-time,Completed Secondary School,2023-02-13T17:31:43Z,1151,"No, nothing major happened recently that impacted my well-being or gaming behavior.",NA,NA,NA,NA,NA,NA,5,1,5,1,5,1,5,1,7,3,7,1,7,1,7,1.6666666666666667,1,4.8,2,3.7857142857142856,NA,NA,NA,0.16666666666666666,2.539801587301587,2.2083333333333335,0,NA,NA,NA,0.16666666666666666,2.9326587301587304,2.589285714285714,0,480,1800,3600,4.25,FALSE,FALSE,FALSE,FALSE,FALSE,NA,90,NA,4,4,5,4,1,4,1,1,5,1,2,5,4,4,4,1,1,1,2,1,2,1,1,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,7,7,7,7,5,1,3,1,7,7,7,7,1,1,1,1,7,7,7,7,1,1,1,1,1,1,1,2,1,2,2,1,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,5,4,5,5,5,4,5,1,1,1,1,1,NA,NA,NA,NA
4901885,3,United States,Central Time (US),18,0,Non-binary,Working part-time,Completed Secondary School,2023-03-16T23:20:35Z,1271,NA,4.333333333333333,3,2.3333333333333335,3.6666666666666665,3.3333333333333335,2.888888888888889,2.75,2.75,2.5,3.75,3.25,3.5,2.8333333333333335,3.3333333333333335,4.666666666666667,3.3333333333333335,3.3333333333333335,5,3.3333333333333335,3.6666666666666665,3.777777777777778,4,2,2,3.554545454545455,2.857142857142857,11.259722222222223,7.785714285714286,6.232837301587302,8.406944444444445,7.538064516129031,8.531877945919128,0,11.343055555555557,7.857142857142858,6.3816468253968255,8.406944444444445,7.5976178660049625,8.662862813197718,0,750,3000,7200,4,FALSE,FALSE,FALSE,FALSE,FALSE,0,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,4,3,4,3,2,4,3,3,3,3,2,4,4,2,4,3,4,2,3,2,4,3,6,5,5,3,3,4,5,3,3,4,3,5,5,5,5,3,3,4,3,3,3,5,3,4,3,3,3,4,4,3,3,3,3,2,3,3,4,2,2,3,3,3,3,3,3,3,3,5,5,2,2,3,1,2,1,2,2,3,2,4.691865079365079,7.280873232448525,4.918055555555555,7.57856611262714
5113991,5,United States,NA,18,0,Man,Working part-time,Some Primary,NA,NA,NA,4,3.3333333333333335,4.666666666666667,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
